lgid,lgtype,latitude,longitude,govname
62079,16,40.56,-104.38,High Plains Library District
62080,10,40.16,-104.94,St. Vrain Sanitation District
62082,6,40.23,-104.68,Beebe Draw Farms Metropolitan District No. 1
62083,24,40.24,-104.68,Beebe Draw Law Enforcement Authority
62086,12,40.52,-104.58,Galeton Water & Sanitation District
62087,8,40.61,-104.27,Briggsdale Fire Protection District
62101,6,40.46,-104.89,Poudre Tech Metropolitan District
62102,6,40.46,-104.9,Water Valley Metropolitan District No. 1
62103,6,40.44,-104.91,Water Valley Metropolitan District No. 2
62104,7,40.34,-104.91,Thompson Rivers Park and Recreation District
62108,6,40.49,-104.92,New Windsor Metropolitan District
62109,6,40.48,-104.93,Jacoby Farm Metropolitan District
62112,6,40.05,-104.97,South Weld Metropolitan District
62113,6,40.24,-104.67,Beebe Draw Farms Metropolitan District No. 2
62114,6,40.41,-104.86,Tri-Pointe Commercial Metropolitan District
62115,6,40.41,-104.85,Tri-Pointe Residential Metropolitan District
62118,6,40.01,-104.75,Silver Peaks Metropolitan District No. 1
62119,6,40.01,-104.75,Silver Peaks Metropolitan District No. 2
62120,6,40.01,-104.75,Silver Peaks Metropolitan District No. 3
62121,6,40.01,-104.75,Silver Peaks Metropolitan District No. 4
62122,6,40,-104.75,Silver Peaks Metropolitan District No. 5
62123,6,40.01,-105.02,Vista Ridge Metropolitan District
62125,6,40.49,-104.88,Winter Farm Metropolitan District No. 2
62905,99,40.25,-104.75,Gilcrest RE-1 School District
62906,99,40.58,-104.59,Eaton RE-2 School District
62908,99,40.5,-104.88,Windsor RE-4 School District
62910,99,40.41,-104.7,Greeley 6 School District
62911,99,40.37,-104.46,Platte Valley RE-7 School District
62912,99,40.08,-104.84,Weld County RE-8 School District
62913,99,40.79,-104.76,Ault-Highland RE-9 School District
62916,99,40.87,-104.22,Pawnee RE-12 School District
63003,5,40.11,-102.49,"Eckley, Town of"
63010,2,40.08,-102.23,"Wray, City of"
63012,1,40.08,-102.21,Yuma County
63013,8,39.99,-102.42,Yuma County Fire Protection District
63014,20,39.95,-102.33,Yuma County Conservation District
63016,20,40.12,-102.64,Yuma Conservation District
63017,2,40.12,-102.72,"Yuma, City of"
63900,99,40.12,-102.25,Wray RD-2 School District
63901,99,40.12,-102.63,Yuma 1 School District
64002,8,37.57,-105.78,Alamosa County Fire Protection District
64004,8,40.2,-105.49,Allenspark Fire Protection District
64005,16,39.66,-104.24,Arapahoe Library District
64009,2,39.83,-105.14,"Arvada, City of"
64010,2,39.71,-104.73,"Aurora, City of"
64013,8,39.33,-106.87,Basalt & Rural Fire Protection District
64014,16,39.31,-106.99,Basalt Regional Library District
64015,10,39.36,-107.03,Basalt Sanitation District
64016,18,39.42,-107.12,Basalt Water Conservancy District
64017,2,39.37,-107.04,"Basalt, Town of"
64018,8,39.76,-104.49,Bennett Fire Protection District
64020,12,39.8,-105.03,Berkeley Water & Sanitation District
64021,8,40.3,-105.11,Berthoud Fire Protection District
64022,22,40.25,-103.95,Bijou Irrigation District
64023,18,39.5,-108.29,Bluestone Water Conservancy District
64024,18,38.42,-107.67,Bostwick Park Water Conservancy District
64025,20,40,-105.14,Boulder Valley Conservation District
64026,5,39.63,-105.07,"Bow Mar, Town of"
64027,12,39.63,-105.05,Bow Mar Water & Sanitation District
64028,8,39.96,-104.73,Greater Brighton Fire Protection District
64029,2,39.97,-104.8,"Brighton, City of"
64031,8,40.16,-103.56,Brush Rural Fire Protection District
64032,8,39.82,-104.08,Byers Fire Protection District
64033,8,39.29,-107.25,Carbondale & Rural Fire Protection District
64037,8,37.79,-106.11,Center Fire Protection District
64039,5,37.75,-106.11,"Center, Town of"
64041,18,40.18,-104.6,Central Colorado Water Conservancy District
64043,12,39.79,-105.09,Clear Creek Valley Water and Sanitation District
64044,8,39.9,-105.32,Coal Creek Canyon Fire Protection District
64046,51,39.58,-107.58,Colorado River Water Conservation District
64047,8,40.49,-107.58,Craig Rural Fire Protection District
64048,15,38.64,-107.65,Crawford Cemetery District
64049,8,38.67,-107.6,Crawford Fire Protection District No. 5
64050,18,38.73,-107.65,Crawford Water Conservancy District
64051,20,39.33,-108.14,Debeque-Plateau Valley Conservation District
64052,8,39.66,-103.94,Deer Trail Rural Fire Protection District
64053,20,38.85,-107.67,Delta Conservation District
64054,18,37.5,-108.72,Dolores Water Conservancy District
64055,20,39.06,-103.97,Double El Conservation District
64056,11,40.62,-105.02,East Larimer County Water District
64057,8,39.18,-104.51,Elbert Fire Protection District
64058,8,39.49,-105.33,Elk Creek Fire Protection District
64060,5,40.04,-105.04,"Erie, Town of"
64061,8,39.63,-105.38,Evergreen Fire Protection District
64062,12,39.61,-105.08,Grant Water & Sanitation District
64063,8,38.15,-104.07,Fowler Rural Fire Protection District
64065,18,38.62,-107.68,Fruitland Mesa Water Conservancy District
64067,6,39.62,-104.89,Goldsmith Metropolitan District
64068,9,39.53,-108.18,Grand River Hospital District
64069,18,40.66,-107.39,Great Northern Water Conservancy District
64070,5,38.93,-105.02,"Green Mountain Falls, Town of"
64071,8,38.94,-105.01,Green Mountain Falls-Chipita Park Fire Protection District
64072,8,38.52,-106.89,Gunnison County Fire Protection District
64073,7,38.59,-106.9,Gunnison County Metropolitan Recreation District
64074,8,40.58,-102.63,Haxtun Fire Protection District
64075,8,39.9,-105.45,Timberline Fire Protection District
64076,8,40.41,-103.57,Hillrose Rural Fire Protection District
64077,12,39.66,-104.92,Holly Hills Water & Sanitation District
64078,8,40.59,-102.26,Holyoke Fire Protection District
64079,6,39.57,-104.86,Inverness Metropolitan Improvement District
64080,12,39.57,-104.86,Inverness Water & Sanitation District
64081,9,40.04,-106.31,Kremmling Memorial Hospital District
64082,12,39.64,-105.11,Lakehurst Water and Sanitation District
64083,11,40.31,-105.03,Little Thompson Water District
64085,2,39.59,-105,"Littleton, City of"
64087,8,40.08,-105.1,Mountain View Fire Protection District
64089,18,40.68,-103.1,Lower South Platte Water Conservancy District
64090,18,39.98,-106.12,Middle Park Water Conservancy District
64092,7,37.43,-108.62,Montezuma-Dolores County Metropolitan Recreation District
64093,8,38.43,-107.78,Montrose Fire Protection District
64094,11,40.28,-103.86,Morgan County Quality Water District
64095,12,39.5,-105.35,Mountain Water & Sanitation District
64096,7,39.59,-105.06,Normandy Estates Metropolitan Recreation District
64097,18,38.96,-107.57,North Fork Water Conservancy District
64100,12,39.81,-105,North Pecos Water & Sanitation District
64101,8,39.82,-105,Adams County Fire Protection District
64102,12,39.83,-104.97,North Washington Street Water & Sanitation District
64103,11,40.53,-104.72,North Weld County Water District
64105,18,40.44,-104.4,Northern Colorado Water Conservancy District
64107,8,38.06,-108.47,Norwood Fire Protection District
64108,8,39.54,-104.89,South Metro Fire Rescue Fire Protection District
64110,12,39.59,-105.06,Platte Canyon Water & Sanitation District
64112,8,37.54,-108.85,Pleasant View Fire Protection District
64113,8,40.6,-105.09,Poudre Valley Fire Protection District
64118,51,37.69,-106.23,Rio Grande Water Conservation District
64119,7,40.37,-105.55,Estes Valley Recreation & Park District
64121,8,39.72,-104.71,Sable-Altura Fire Protection District
64122,9,38.6,-106.11,Salida Hospital District
64126,7,39.58,-104.96,South Suburban Park and Recreation District
64127,8,40.1,-104.36,Southeast Weld Fire Protection District
64128,18,38.34,-104.22,Southeastern Colorado Water Conservancy District
64129,10,39.58,-104.91,Southgate Sanitation District
64130,11,39.58,-104.9,Southgate Water District
64131,12,39.58,-105.09,Southwest Metropolitan Water & Sanitation District
64132,51,37.6,-108.07,Southwestern Water Conservation District
64133,18,40.18,-105.31,St. Vrain & Left Hand Water Conservancy District
64134,8,39.77,-104.3,Strasburg Fire Protection District No. 8
64135,7,39.81,-104.31,Strasburg Metropolitan Park & Recreation District
64136,12,39.73,-104.33,Strasburg Sanitation and Water District
64137,20,39.07,-105.6,Teller-Park Conservation District
64138,18,38.4,-107.93,Tri-County Water Conservancy District
64139,8,37.6,-102.29,Two Buttes Fire Protection District
64140,20,38.73,-106.13,Upper Arkansas Conservation District
64141,18,38.48,-105.64,Upper Arkansas Water Conservancy District
64143,18,38.46,-106.9,Upper Gunnison River Water Conservancy District
64144,9,37.28,-107.08,Upper San Juan Health Service District
64145,18,39.14,-105.61,Upper South Platte Water Conservancy
64146,18,40.4,-106.97,Upper Yampa Water Conservancy District
64148,10,39.63,-105.03,Valley Sanitation District
64150,8,39.95,-105.02,North Metro Fire Rescue District
64151,18,39.4,-107.59,West Divide Water Conservancy District
64153,2,39.88,-105.06,"Westminster, City of"
64154,8,40.25,-104.1,Wiggins Rural Fire Protection District
64155,8,38.19,-102.73,Wiley Rural Fire Protection District
64156,8,40.5,-104.89,Windsor-Severance Fire Protection District
64157,18,40.11,-107.86,Yellow Jacket Water Conservancy District
64170,7,39.77,-104.14,Byers Park & Recreation District
64171,8,37.96,-104.81,Rye Fire Protection District
64172,20,37.68,-104.94,Upper Huerfano Conservation District
64179,8,40.25,-105.31,Lyons Fire Protection District
64180,8,40.68,-103.8,New Raymer-Stoneham Fire Protection District
64181,6,39.62,-105.09,Section 14 Metropolitan District
64182,8,38.53,-106.01,South Arkansas Fire Protection District
64183,5,39.93,-105.16,"Superior, Town of"
64185,8,39.11,-105.22,Mountain Communities Fire Protection District
64186,22,40.34,-103.85,Riverside Irrigation District
64193,6,39.62,-105.07,Bowles Metropolitan District
64194,11,40.11,-105.13,Left Hand Water District
64195,8,38.82,-104.06,Tri County Fire Protection District
64198,2,39.91,-104.97,"Northglenn, City of"
64203,8,39.06,-104.28,Calhan Fire Protection District
64204,47,40.59,-105.09,Poudre Fire Authority
64205,2,40.17,-105.1,"Longmont, City of"
64206,11,40.22,-105.1,Longs Peak Water District
64208,20,39.41,-103.99,Agate Conservation District
64211,6,39.39,-107.1,Mid Valley Metropolitan District
64220,16,38.83,-107.83,Delta County Public Library District
64221,6,39.77,-104.79,Sand Creek Metropolitan District
64224,20,37.29,-104.48,Spanish Peaks-Purgatoire River Conservation District
64225,2,40.47,-104.93,"Windsor, Town of"
64226,8,39.72,-107,Gypsum Fire Protection District
64231,20,39.69,-103.21,Cope Conservation District
64237,5,40.31,-105.04,"Berthoud, Town of"
64241,20,40.59,-102.41,Haxtun Conservation District
64243,8,39.65,-105.13,West Metro Fire Protection District
64247,35,39.58,-104.83,Arapahoe County Water and Wastewater Authority
64252,20,39.3,-102.38,Burlington Conservation District
64253,20,39.71,-103.99,Deer Trail Conservation District
64254,20,39.26,-106.97,Mount Sopris Conservation District
64257,20,38.01,-103.77,West Otero-Timpas Conservation District
64258,5,39.74,-104.43,"Bennett, Town of"
64261,11,39.71,-105.27,Lookout Mountain Water District
64262,20,39.34,-104.46,Kiowa Conservation District
64263,2,39.8,-105.54,Central City
64264,2,39.92,-104.94,"Thornton, City of"
64266,2,40.35,-104.95,"Johnstown, Town of"
64268,20,40.17,-105.08,Longmont Conservation District
64269,20,40.27,-103.82,Morgan Conservation District
64270,20,39.9,-104.8,West Adams Conservation District
64273,20,39.68,-106.73,Eagle County Conservation District
64738,0,38.94,-104.65,
64901,99,39.94,-104.71,Brighton 27J School District
64902,99,39.74,-104.5,Bennett 29J School District
64903,99,39.81,-104.31,Strasburg 31J School District
64904,99,37.47,-105.83,Alamosa RE-11J School District
64905,99,37.69,-105.77,Sangre De Cristo RE-22J School District
64906,99,39.68,-103.92,Deer Trail 26J School District
64907,99,39.72,-104.73,Adams-Arapahoe 28J School District
64908,99,39.84,-104,Byers 32J School District
64909,99,37.26,-107.08,Archuleta County 50 JT School District
64910,99,40.17,-105.18,St. Vrain Valley RE 1J School District
64911,99,40,-105.4,Boulder Valley RE 2 School District
64912,99,38.55,-106.05,Salida R-32 School District
64913,99,37.28,-106.26,North Conejos RE-1J School District
64914,99,37.27,-105.82,Sanford 6J School District
64915,99,38.35,-103.75,Crowley County RE-1-J School District
64916,99,38.84,-107.82,Delta County School District 50(J)
64917,99,37.8,-108.59,Dolores County RE No. 2 School District
64918,99,39.34,-104.92,Douglas County RE 1 School District
64919,99,39.71,-106.81,Eagle County School District RE50J
64920,99,39.1,-103.97,Big Sandy 100J School District
64921,99,39.06,-104.29,Calhan RJ-1 School District
64922,99,39.05,-104.48,Peyton 23 JT School District
64923,99,38.6,-104.07,Edison 54 JT School District
64924,99,38.39,-105.02,Florence RE-2 School District
64925,99,39.39,-107.1,Roaring Fork RE-1 School District
64926,99,40.05,-106.33,West Grand 1-JT. School District
64927,99,38.55,-106.94,Gunnison RE1J School District
64928,99,39.33,-103.16,Arriba-Flagler C-20 School District
64929,99,39.32,-102.2,Burlington RE-6J School District
64930,99,37.43,-107.6,Bayfield 10 JT.-R School District
64931,99,37.09,-107.57,Ignacio 11 JT School District
64932,99,40.41,-105.18,Thompson R-2J School District
64933,99,40.37,-105.58,Park (Estes Park) R-3 School District
64934,99,39.3,-103.7,Limon RE-4J School District
64935,99,40.51,-103.4,Buffalo RE-4 School District
64936,99,39.48,-108.55,DeBeque 49JT School District
64937,99,38.44,-107.97,Montrose County RE-1J School District
64938,99,40.25,-103.57,Brush RE-2(J) School District
64939,99,40.41,-104.03,Weldon Valley RE-20(J) School District
64940,99,40.2,-104.13,Wiggins RE-50(J) School District
64941,99,38.04,-103.89,Manzanola 3J School District
64942,99,38.06,-104.11,Fowler R-4J School District
64943,99,40.56,-102.26,Holyoke RE-1J School District
64944,99,40.59,-102.59,Haxtun RE-2J School District
64945,99,38.19,-102.73,Wiley RE-13 JT School District
64946,99,37.65,-106.1,Sargent RE-33J School District
64947,99,40.17,-106.88,South Routt RE 3 School District
64948,99,37.83,-106.2,Center 26 JT School District
64949,99,38.04,-108.44,Norwood R-2J School District
64950,99,40.87,-102.19,Julesburg RE-1 School District
64951,99,40.1,-104.44,Keenesburg RE-3J School District
64952,99,40.33,-104.9,Johnstown-Milliken RE-5J School District
64953,99,40.62,-104.26,Briggsdale RE-10 School District
64954,99,40.75,-103.77,Prairie RE-11 School District
64957,99,38.82,-104.06,Miami/Yoder 60 JT School District
64958,99,39.71,-102.26,Idalia RJ-3 School District
64959,99,39.68,-102.63,Liberty J-4 School District
65004,6,39.49,-104.59,Spring Valley Metropolitan District No. 1
65005,6,39.48,-104.56,Spring Valley Metropolitan District No. 2
65008,6,39.9,-105.14,Great Western Park Metropolitan District No. 3
65010,6,40.4,-104.97,Thompson Crossing Metropolitan District No. 1
65011,6,40.4,-104.98,Thompson Crossing Metropolitan District No. 2
65012,6,40.39,-104.99,Thompson Crossing Metropolitan District No. 3
65013,16,37.2,-106.19,Conejos County Library District
65014,6,39.24,-106.29,Brooklyn Metropolitan District
65015,57,38.83,-104.82,Greater Downtown Colorado Springs Business Improvement District
65017,6,38.96,-104.62,Woodmen Road Metropolitan District
65018,6,39.57,-104.76,Prairie Point Metropolitan District No. 1
65019,6,39.57,-104.75,Prairie Point Metropolitan District No. 2
65020,8,37.44,-104.62,Spanish Peaks and Bon Carbo Fire Protection District
65021,31,40.47,-104.97,Larimer County Highland Hills Public Improvement District No. 19
65022,31,40.48,-104.97,Larimer County Ptarmigan Public Improvement District No. 20
65023,31,40.6,-105.12,Larimer County Solar Ridge Public Improvement District No. 21
65024,31,40.6,-105.12,Larimer County Saddleback Public Improvement District No. 22
65025,31,39.13,-108.13,Mesa Community Center Public Improvement District
65026,6,39.89,-104.78,North Range Metropolitan District No. 3
65027,6,39.89,-104.78,North Range Metropolitan District No. 4
65028,6,39.89,-104.78,North Range Metropolitan District No. 5
65029,6,39.89,-104.83,Potomac Farms Metropolitan District
65030,6,38.95,-105.15,Divide MPC Metropolitan District No. 1
65031,6,38.95,-105.14,Divide MPC Metropolitan District No. 2
65033,6,39.6,-104.69,Wheatlands Metropolitan District
65034,6,40.05,-104.97,Sweetgrass Metropolitan District No. 1
65035,6,40.05,-104.97,Sweetgrass Metropolitan District No. 2
65036,6,40.05,-104.98,Sweetgrass Metropolitan District No. 3
65037,6,39.73,-105.16,Indiana Valley Metropolitan District
65038,6,40.05,-104.96,Eagle Meadow Metropolitan District
65039,6,39.48,-104.86,Canyons Metropolitan District No. 1
65040,6,39.46,-104.87,Canyons Metropolitan District No. 2
65041,6,39.45,-104.84,Canyons Metropolitan District No. 3
65042,6,39.44,-104.84,Canyons Metropolitan District No. 4
65044,6,39.94,-105.04,Red Leaf Metropolitan District No. 2
65045,6,39.66,-104.75,Conservatory Metropolitan District
65046,6,39.71,-105.08,Plaza Metropolitan District No. 3
65047,6,39.64,-106.89,Siena Lake Metropolitan District
65052,6,39.92,-104.8,Laredo Metropolitan District
65054,6,39.99,-105.01,Baseline Metropolitan District No. 2
